sample_index,position,answer,url
344,15,canon,https://www.radissonhotels.com/en-us/hotels/park-inn-amsterdam-city
345,0,alpine,https://www.crutchfield.com/ISEO-rmsbcspd/p_500CDA9887/Alpine-CDA-9887.html
345,1,alpine,https://www.manualslib.com/manual/354049/Alpine-Cda-9887.html
345,2,alpine,https://www.ebay.com/p/69743649
345,3,alpine electronics,https://www.alpine.co.uk/p/Products/SingleView/CDA-9887R
345,4,alpine,https://www.manualslib.com/products/Alpine-Cda-9887-687650.html
345,5,mercury,https://www.caraudio.com/threads/alpine-cda-9887-cda-9886-or-cda-9884.384322/
345,6,alpine,https://www.caraudio.com/threads/alpine-cda-9887.519000/
345,7,alpine electronics,https://www.onlinecarstereo.com/CarAudio/p_18480_Alpine_CDA-9887.aspx
345,8,alpine,https://www.crutchfield.ca/p_500CDA9887/Alpine-CDA-9887.html
345,9,alpine,https://www.amazon.com/Alpine-CDA-9887-MP3-Receiver-Black/product-reviews/B000UVNHBI?pageNumber=2
345,10,alpine electronics,https://www.ebay.com/itm/266123578995
345,11,alpine electronics,https://www.crutchfield.com/ISEO-rmsbcspd/p_500CDA9857/Alpine-CDA-9857.html
345,12,alpine,https://www.tripadvisor.com/ShowTopic-g188590-i60-k13864905-Best_way_to_get_GVB_tickets-Amsterdam_North_Holland_Province.html
345,13,alpine,https://www.tripadvisor.com/ShowTopic-g188590-i60-k14132393-How_can_I_get_from_the_cruise_port_to_Rotterdam_City_Centre-Amsterdam_North_Holland_Province.html
345,14,alpine,https://www.getyourguide.com/amsterdam-l36/amsterdam-gvb-public-transport-ticket-t97926/
346,0,pioneer electronics usa,https://www.pioneerelectronics.com/PUSA/Car/CD-Receivers/DEH-P3000IB
346,1,pioneer,https://www.crutchfield.com/ISEO-rmsbcspd/p_130P3000IB/Pioneer-DEH-P3000IB.html
346,2,pioneer corporation,https://www.manualslib.com/manual/130027/Pioneer-Deh-P3000ib.html
346,3,pioneer,https://www.amazon.com/Pioneer-DEH-P3000IB-Dash-iTunes-Receiver/product-reviews/B0011MRCSY
346,4,pioneer,https://www.pioneerelectronics.biz/POCEN/Car/CD-Receivers/DEH-P3000IB
346,5,pioneer,https://www.amazon.com/Pioneer-DEH-P3000IB-Dash-iTunes-Receiver/product-reviews/B0011MRCSY?pageNumber=2
346,6,pioneer electronics usa,https://www.pioneerelectronics.com/PUSA/Car/CD-Receivers/DEH-1300MP
346,7,pioneer,https://www.crutchfield.com/ISEO-rmsbcspd/p_130DEHP770/Pioneer-DEH-P7700MP.html
346,8,pioneer,https://www.ebay.com/itm/195735868753
346,9,pioneer,https://www.ebay.com/itm/334854128455
346,10,pioneer electronics,https://usedprice.com/items/car-stereo/pioneer/usd-audio/av-1610-auto-stopetr180-presets-101319.html
346,11,pioneer,https://www.tripadvisor.com/ShowTopic-g188590-i60-k13966307-Connecting_through_Amsterdam_Airport-Amsterdam_North_Holland_Province.html
346,12,pioneer,https://www.tripadvisor.com/ShowTopic-g188590-i60-k13920510-Zaanse_Schans_tour_or_on_my_own-Amsterdam_North_Holland_Province.html
346,13,pioneer corporation,https://www.gracenote.com/
347,0,yamaha,https://usa.yamaha.com/products/audio_visual/home_theater_systems/yht-3920/index.html
347,1,yamaha,https://www.amazon.com/Yamaha-YHT-3920UBL-5-1-Channel-Theater-Bluetooth/product-reviews/B00V9Z2WZG
347,2,yamaha,https://www.bestbuy.com/site/yamaha-600w-5-1-ch-home-theater-system/9258625.p
347,3,yamaha,https://www.amazon.com/Yamaha-YHT-4920UBL-5-1-Channel-Theater-Bluetooth/dp/B00V9Z2X6O
347,4,yamaha,https://www.newegg.com/yamaha-yht-590bl/p/N82E16882115125
347,5,yamaha,https://shop.usa.yamaha.com/en/p/audio-home-theater/home-theater-systems/yht-4950u-5-1-channel-home-theater-system
347,6,yamaha,https://www.youtube.com/watch?v=4yMrtlGa_zI
347,7,yamaha,https://in.yamaha.com/en/products/audio_visual/home_theater_systems/index.html
347,8,yamaha,https://www.tripadvisor.com/ShowTopic-g188590-i60-k13966307-Connecting_through_Amsterdam_Airport-Amsterdam_North_Holland_Province.html
347,9,yamaha,https://www.tripadvisor.com/ShowTopic-g188590-i60-k12264979-Transportation_from_hotel_to_cruise_ship_port-Amsterdam_North_Holland_Province.html
347,10,yamaha,https://www.jamesedition.com/real_estate/boat-house--amsterdam-netherlands
347,11,yamaha,https://www.cntraveler.com/destinations/amsterdam
348,0,z-line designs,https://www.newegg.com/z-line-zl23-44mu-stand/p/N82E16882520008
348,1,z-line designs,https://www.bestbuy.com/site/z-line-designs-tv-stand/4508669.p
348,2,z-line designs,https://www.overstock.com/Electronics/Z-Line-Designs-ZL23-44MU-Portland-Flat-Panel-TV-Stand-with-Integrated/4248610/product.html
348,3,z-line designs,https://www.everythingfurniture.com/zl-tv-stand-7.html
348,4,hon brigade,https://www.shoplet.com/Z-Line-Designs-ZL23-44MU-Portland-Flat-Panel-TV-Stand-with-Integrated-Mount/2CL3631/spdv
348,5,z-line designs,http://tv.manualsonline.com/support/zline-designs/
348,6,z-line designs,https://www.walmart.com/ip/Z-Line-Designs-ZL564-44MU-Vitoria-Flat-Panel-TV-Stand-with-Integrated-Mount/31335737
348,7,z-line designs,https://www.bestbuy.com/site/z-line-designs-zl564-44mu-vitoria-flat-panel-tv-stand-with-integrated-mount/4508623.p
348,8,z-line designs,https://sites.google.com/site/samandbtv/z-line-portland-flat-panel-tv-stand-with-integrated-mount
348,9,z line designs,https://www.memory4less.com/z-line-designs-zl23-44mu
348,10,z-line designs,http://products.where2getit.com/sears/ND/Minot/ZL23-44MU+Z-line+Z-line%20Portland%20TV%20Stand%20for%2060%26quot%3B%20Televisions%20-%20Black+Furniture.html
348,11,z-line designs,https://www.walmart.com/ip/Portland-Flat-Panel-TV-Stand-with-Integrated-Mount/10752180
348,12,z-line designs,https://www.newegg.com/z-line-zl541-44mu-stand/p/N82E16882520007
348,13,z-line designs,https://www.amazon.com/Z-Line-Designs-Madrid-Panel-Integrated/product-reviews/B0013J2HY4
348,14,z-line designs,https://room-matehotels.com/en/aitana/
348,15,z-line designs,https://www.accuweather.com/en/nl/amsterdam/249758/weather-radar/249758
348,16,z-line designs,https://www.wunderground.com/weather/nl/amsterdam
348,17,z-line designs,https://www.accuweather.com/en/nl/amsterdam/249758/current-weather/249758
349,0,pioneer,https://www.pioneerelectronics.com/PUSA/Home/Plasma/PDP-5020FD
349,1,is is is is is is is is is is,https://www.manualslib.com/manual/421954/Pioneer-Pdp-5020fd-1080p-Kuro-Plasma-Hdtv.html
349,2,pioneer,https://www.bigpicturebigsound.com/Pioneer_KURO_PDP-5020FD_50-inch_1080p_Plasma_HDTV.shtml
349,3,pioneer corporation,https://www.pioneerelectronics.com/PUSA/Home/Plasma/PDP-5010FD
349,4,pioneer,http://www.hdtvsolutions.com/Pioneer-PDP-5020FD.htm
349,5,pioneer corporation,https://planethifi.com/pioneer-kuro/
349,6,pioneer,https://www.ebay.com/b/Pioneer-Plasma-TVs/11071/bn_99566563
349,7,pioneer,https://specspro.net/tvs/1872-pioneer-kuro-pdp-5020fd/
349,8,pioneer,https://www.amazon.com/Pioneer-PDP-5020FD-50-Inch-1080p-Plasma/product-reviews/B001AAPEDC?pageNumber=10
349,9,ceva,https://www.amazon.com/Pioneer-PDP-5020FD-50-Inch-1080p-Plasma/product-reviews/B001AAPEDC?pageNumber=2
349,10,pioneer corporation,https://www.avsforum.com/threads/pioneer-pdp-5020fd-50-inch-1080p-kuro-plasma-hdtv.3185753/
349,11,pioneer corporation,https://www.soundandvision.com/content/pioneer-kuro-pdp-5010fd-50-inch-plasma-hdtv
349,12,pioneer,https://www.tripadvisor.com/Restaurants-g188590-zfd11722-Amsterdam_North_Holland_Province-Ramen.html
349,13,pioneer,https://www.tripadvisor.com/Restaurants-g188590-c10765-Amsterdam_North_Holland_Province.html
350,0,pioneer corporation,https://pioneerelectronics.com/PUSA/Home/Plasma/PDP-6020FD
350,1,pioneer corporation,https://www.ebay.com/p/71196992
350,2,pioneer electronics corporation,https://www.pioneerelectronics.com/ephox/StaticFiles/PUSA/Files/PDP-6020FD.pdf
350,3,pioneer corporation,https://www.soundandvision.com/content/pioneer-kuro-pdp-6020fd-plasma-hdtv
350,4,pioneer,https://www.amazon.com/Pioneer-PDP-6020FD-60-Inch-Class-Plasma/product-reviews/B001AAQTXQ?pageNumber=2
350,5,pioneer corporation,https://www.bestbuy.com/site/pioneer-kuro-60-class-1080p-60hz-plasma-hdtv/8867871.p
350,6,pioneer corporation,http://www.hdtvsolutions.com/Pioneer_KURO_PDP-6020FD_Plasma_HDTV_Review.htm
350,7,pioneer,https://www.amazon.com/Pioneer-PDP-6020FD-60-Inch-Class-Plasma/product-reviews/B001AAQTXQ?pageNumber=3
350,8,pioneer,https://www.ebay.com/b/Pioneer-Plasma-TVs/11071/bn_99566563
350,9,pioneer,http://www.hdtvsolutions.com/Pioneer-PDP-6020FD.htm
350,10,pioneer corporation,https://rateitall.com/i-1812348-pioneer-pdp-6020fd-60-inch-class-kuro-plasma-hdtv.aspx
350,11,pioneer,https://www.tripadvisor.com/ShowTopic-g188590-i60-k13824469-20_hour_layover_in_Amsterdam_what_to_do_for_a_night_morning-Amsterdam_North_Holland_Province.html
350,12,pioneer corporation,https://www.citizenm.com/contact
350,13,pioneer corporation,https://iopscience.iop.org/article/10.1088/0741-3335/51/11/115002/pdf
350,14,pioneer,https://streema.com/radios/Mart_Radio
351,0,sony,https://www.amazon.com/Sony-DVP-NC800H-Progressive-5-Disc-Changer/dp/B0015VW3NK
351,1,sony corporation,https://www.crutchfield.com/ISEO-rmsbcspd/p_158DVP800B/Sony-DVP-NC800H-Black.html
351,2,sony,https://www.amazon.com/Sony-DVP-NC800H-Progressive-5-Disc-Changer/product-reviews/B0015VW3NK
351,3,sony corporation,https://www.sony.com/electronics/support/home-video-dvd-players-recorders/dvp-nc800h
351,4,sony corporation,https://www.manualslib.com/manual/262612/Sony-Dvp-Nc800h.html
351,5,sony corporation,https://www.sony.com/electronics/support/home-video-dvd-players-recorders/dvp-nc800h/faqs
351,6,sony,https://www.ebay.com/p/66639347
351,7,sony corporation,https://www.manualslib.com/manual/228600/Sony-Dvp-Nc800h.html
351,8,sony,https://www.avsystemparts.com/home-theater-receivers/tv-video-home-audio-parts/sony-dvp-nc800h-5-disk-hdmi-1080p-upscaling-dvd-player/
351,9,sony,https://www.ebay.com/itm/225530552056
352,0,alpine,https://www.amazon.com/Alpine-MRP-F300-4-Channel-Watts-Amplifier/dp/B001C5H53M
352,1,alpine,https://www.crutchfield.ca/p_500MRPF300/Alpine-MRP-F300.html
352,2,alpine,https://www.crutchfield.com/ISEO-rmsbcspd/p_500MRVF300/Alpine-MRV-F300.html
352,3,alpine,https://www.manualslib.com/manual/207871/Alpine-Mrp-F300.html
352,4,alpine,https://soundcertified.com/alpine-mrv-f300-review-guide/
352,5,soundstream,https://www.ebay.com/p/71660657
352,6,alpine,https://www.ebay.com/itm/165538417047
352,7,alpine,https://www.amazon.com/Alpine-MRV-F300-4-Channel-Amplifier-Watts/dp/B00BLQA9BM
352,8,alpine mrp-f300 ampl,https://www.manualslib.com/manual/1588162/Alpine-Mrp-F300.html
352,9,alpine electronics,https://www.crutchfield.com/ISEO-rmsbcspd/p_500MRPF240/Alpine-MRP-F240.html
352,10,alpine,https://www.youtube.com/watch?v=JKSu7cJ_uNc
352,11,alpine,https://www.youtube.com/watch?v=fUDMqNPWGOU
352,12,alpine,https://www.pawnamerica.com/Product/Alpine_MRP_F300_4_Channel_Class_AB_Car_Audio_Amplifier_24322020150
352,13,autotek,https://www.sonicelectronix.com/item-187801-Alpine-MRV-F300-2-Pairs-4-Total-Autotek-6.5-Speakers-Amp-Kit.html
352,14,alpine mrp-f300 car ampl,https://www.swarthmore.edu/NatSci/sgilber1/DB_lab/Frog/frog_staging.html
353,0,panasonic,https://www.trustedreviews.com/reviews/panasonic-sc-bt100-blu-ray-home-cinema-system
353,1,panasonic,https://www.whathifi.com/panasonic/sc-bt100/review
353,2,panasonic,https://productz.com/en/panasonic-sc-bt100/p/5gbyN
353,3,panasonic,https://www.manualslib.com/manual/247010/Panasonic-Sc-Bt100.html
353,4,panasonic,https://www.cnet.com/tech/home-entertainment/panasonic-sc-bt100-blu-ray-home-cinema-in-one-package/
353,5,panasonic,https://www.amazon.com/Panasonic-SC-BT100-Blu-Ray-Discontinued-Manufacturer/product-reviews/B0015YX700
353,6,panasonic,https://www.soundandvision.com/content/panasonic-sc-bt100-blu-ray-htib-features-connections
353,7,panasonic,https://www.ebay.com/p/69509425
353,8,panasonic corporation,https://www.manualslib.com/manual/778906/Panasonic-Sc-Bt100.html
353,9,panasonic,https://www.ebay.com/p/71314481
353,10,panasonic,https://gizmodo.com/first-listen-panasonic-sc-bt100-blu-ray-home-theater-i-387623
353,11,panasonic,https://www.bestbuy.com/site/panasonic-1250w-5-1-channel-home-theater-system-with-blu-ray-disc-player/8889081.p
353,12,panasonic corporation and it was published on 2013-08,https://www.electronicexpress.com/catalog/13400/Panasonic-SCBT100
353,13,panasonic,https://www.cnet.com/reviews/panasonic-sc-bt300-review/
353,14,panasonic,https://eng-ca.faq.panasonic.com/euf/assets/PDFs/Audio/SCBT100_RQT9129_P_ENG.pdf
353,15,panasonic,https://www.amazon.com/Panasonic-SC-BT730-Blu-ray-Theater-System/dp/B0038KV8U0
353,16,panasonic,https://www.timeanddate.com/time/zone/netherlands/amsterdam
354,0,panasonic,https://www.manua.ls/panasonic/sc-pt960/manual
354,1,panasonic,https://www.manualslib.com/manual/247037/Panasonic-Sc-Pt960.html
354,2,panasonic,https://productz.com/en/panasonic-sc-pt960/p/1E0Wr
354,3,panasonic,https://www.ebay.com/p/69522543
354,4,panasonic,https://www.manualslib.com/products/Panasonic-Sapt960-Dvd-Home-Theater-Sound-System-2754254.html
354,5,panasonic,https://www.amazon.com/Panasonic-SC-PT960-Deluxe-Theater-System/product-reviews/B0014TEASO?pageNumber=2
354,6,not mentioned,https://www.amazon.com/Panasonic-SC-PT960-Deluxe-Theater-System/product-reviews/B0014TEASO?pageNumber=5
354,7,panasonic,https://www.cnet.com/reviews/panasonic-sc-pt660-review/
354,8,panasonic,https://www.amazon.com.au/Panasonic-SC-PT960-Deluxe-Theater-System/dp/B0014TEASO
354,9,panasonic,https://www.cnet.com/reviews/panasonic-sc-pt760-review/
354,10,panasonic,https://www.adorama.com/pcscpt960.html
354,11,panasonic,https://www.newegg.com/panasonic-sc-pt960/p/N82E16882103394R
354,12,panasonic,https://www.amazon.com.au/Panasonic-SC-PT960-Deluxe-Theater-System/product-reviews/B0014TEASO
354,13,panasonic,https://www.avsystemparts.com/home-theater-receivers/panasonic-sa-pt960-sa-pt660-sa-pt760-5-1ch-1250w-5-dvd-player-hdmi/
354,14,panasonic,https://www.panasonic.com/mea/en/consumer/home-entertainment/audio/home-theater-systems.html
354,15,panasonic,http://salestores.com/panaso619.html
354,16,panasonic,https://www.buydig.com/shop/product/PNSCPT960/Panasonic-SC-PT960-DVD-Home-Theater-System
355,0,sony,https://www.sony.com/electronics/support/home-theater-dvd-home-theater-systems/dav-hdx275/manuals
355,1,sony corporation,https://reverb.com/item/50881135-sony-dav-hdx275-bravia-5-disc-changer-dvd-cd-sacd-player-5-1-channel-home-theater-system
355,2,sony,https://www.ebay.com/p/70891089
355,3,sony,https://www.amazon.com/Sony-DAV-HDX275-Channel-Discontinued-Manufacturer/dp/B0015HOG02
355,4,sony corporation,https://www.sony.com/electronics/support/sound-bars-home-theater-systems-dvd-home-theater-systems/dav-hdx275/faqs
355,5,sony corporation,https://www.ebay.com/itm/404188969911
355,6,sony,https://www.amazon.com/Sony-DAV-HDX285-5-1-Channel-Discontinued-Manufacturer/dp/B001UDGQ7W
355,7,sony,https://www.bestbuy.com/site/sony-bravia-5-1-channel-home-theater-system/8457136.p
355,8,sony corporation,https://docs.sony.com/release/specs/davhdx589w_mksp.pdf
355,9,sony,https://edge.tech/portfolio/edge-amsterdam-west
355,10,sony corporation,https://pages.stern.nyu.edu/~wgreene/Econometrics/Handbook-Chapter22.pdf
355,11,sony,https://www.maps-streetview.com/Netherlands/Amsterdam/streets.php?street=Czaar+Peterstraat
355,12,sony,https://www.geni.com/people/Frederick-Ten-Eyck/6000000023046349070
356,0,sony corporation,https://www.manualslib.com/products/Sony-Dav-Hdx279wc-2997471.html
356,1,sony,https://www.sony.com/electronics/support/articles/00231150
356,2,sony corporation,https://www.sony.com/electronics/support/product/dav-hdx274/manuals
356,3,sony,https://www.amazon.com/Sony-DAV-HDX285-5-1-Channel-Discontinued-Manufacturer/dp/B001UDGQ7W
356,4,sony,https://www.bestbuy.com/site/sony-bravia-1000w-5-1-ch-home-theater-system-w-5-disc-upconvert-dvd-player/9238871.p
356,5,sony,https://www.amazon.com/Sony-DAV-HDX275-Channel-Discontinued-Manufacturer/dp/B0015HOG02
356,6,sony,https://www.crutchfield.com/ISEO-rmsbcspd/p_158DAVX255/Sony-DAV-DX255.html
356,7,sony,https://www.crutchfield.com/ISEO-rmsbcspd/p_158DAVX150/Sony-DAV-DX150.html
356,8,sony corporation,https://www.bestbuy.com/site/sony-bravia-1000w-5-1-ch-home-theater-system-with-5-disc-upconvert-dvd-cd-player/8230256.p
356,9,sony corporation,https://docs.sony.com/release/specs/davhdx589w_mksp.pdf
356,10,sony,https://www.semanticscholar.org/paper/SEMANTICAL-ANALYSIS-OF-MODAL-LOGIC-II.-NON-NORMAL-Kripke/ef7522959a7408c1a53ce02e512f2dae0cbc1ab9
356,11,sony,https://www.insider.com/black-tourists-highlight-racism-after-ari-lennox-amsterdam-arrest-2021-12
356,12,sony corporation,https://www.amsterdam.info/sex-clubs/
356,13,sony corporation,https://travelnoire.com/what-it-means-to-be-black-in-amsterdam
357,0,sony,https://www.amazon.com/Sony-DVP-FX820-8-Inch-Portable-Player/dp/B00139L57Y
357,1,sony corporation,https://www.sony.com/electronics/support/product/dvp-fx820/manuals
357,2,sony,https://www.amazon.com/Sony-DVP-FX820-8-Inch-Portable-Player/dp/B00139R1TA
357,3,sony,https://www.cnet.com/reviews/sony-dvp-fx820-review/
357,4,sony,https://www.manualslib.com/manual/162201/Sony-Dvp-Fx820.html
357,5,sony,https://www.sony.com/electronics/support/home-video-dvd-players-recorders/dvp-fx820
357,6,sony,https://www.newegg.com/sony-dvp-fx820-8/p/N82E16882105258
357,7,sony corporation,https://www.manualslib.com/manual/228820/Sony-Dvp-Fx820.html
357,8,sony corporation,https://www.ebay.com/itm/364234557990
357,9,sony,https://www.ebay.com/itm/185874465104
357,10,sony corporation,https://docs.sony.com/release/specs/dvpfx820l_mksp.pdf
357,11,sony corporation,https://www.youtube.com/watch?v=GWs8JmqjwSA
357,12,sony corporation,https://docs.sony.com/release/specs/dvpfx820p_mksp.pdf
357,13,sony,https://www.amsterdamtips.com/supermarkets-in-amsterdam
357,14,sony,https://www.tripadvisor.in/Restaurants-g188590-zfp43-Amsterdam_North_Holland_Province.html
357,15,sony,https://pancakes.amsterdam/about/locations/centraal
357,16,sony,https://restaurantguru.com/apple-pie-Amsterdam-m110
358,0,sony,https://www.sony.com/electronics/support/product/dvp-ns700h/manuals
358,1,sony corporation,https://www.amazon.com/Sony-DVP-NS700H-Upscaling-Player-Silver/dp/B0015VW3GW
358,2,sony corporation,https://www.sony.com/electronics/support/home-video-dvd-players-recorders/dvp-ns700h
358,3,sony corporation,https://www.manualslib.com/manual/262621/Sony-Dvp-Ns700h.html
358,4,sony,https://www.amazon.com/Sony-DVP-NS700H-1080p-Upscaling-Player/dp/B0015VW3BM
358,5,sony corporation,https://www.crutchfield.com/ISEO-rmsbcspd/p_158DVP700S/Sony-DVP-NS700H-Silver.html
358,6,sony,https://www.ebay.com/p/70894325
358,7,sony corporation,https://docs.sony.com/release/specs/dvpns700hb_mksp.pdf
358,8,sony,https://electronics.sony.com/tv-video/blu-ray-dvd-players/c/dvd-players
358,9,sony,https://www.ebay.com/itm/385539259103
358,10,sony corporation,https://www.youtube.com/watch?v=EdBj_3lcj1c
359,0,sony,https://www.dpreview.com/products/sony/compacts/sony_dscw150
359,1,sony corporation,https://www.cnet.com/reviews/sony-cyber-shot-w150-review/
359,2,sony corporation,https://www.amazon.com/Sony-Cybershot-DSCW150-Digital-Optical/dp/B0012UZMUU
359,3,sony corporation,https://www.sony.com/electronics/support/compact-cameras-dsc-w-series/dsc-w150/manuals
359,4,sony corporation,https://www.amazon.com/Sony-Cybershot-DSCW150-Digital-Optical/dp/B0012Y1TR6
359,5,sony corporation,https://www.sony.com/electronics/support/compact-cameras-dsc-w-series/dsc-w150
359,6,sony corporation,https://www.ebay.com/p/100108195
359,7,sony corporation,https://www.crutchfield.com/ISEO-rmsbcspd/p_158DSW150/Sony-Cyber-shot-DSC-W150-Silver.html
359,8,sony corporation,https://www.ebay.com/p/100104761
359,9,sony corporation,https://docs.sony.com/release/specs/dscw150n_preliminary_mksp.pdf
359,10,sony corporation,https://docs.sony.com/release/specs/dscw150r_mksp.pdf
359,11,sony corporation,https://www.sony.ca/en/electronics/support/product/dsc-w150/manuals
359,12,sony,https://www.thecolor.nl/
359,13,sony corporation,https://www.tripadvisor.de/SmartDeals-g188590-Amsterdam_North_Holland_Province-Hotel-Deals.html
360,0,sony,https://www.dpreview.com/products/sony/compacts/sony_dscw150
360,1,sony corporation,https://www.amazon.com/Sony-Cybershot-DSCW150-Digital-Optical/dp/B0012UZMUU
360,2,sony corporation,https://www.sony.com/electronics/support/compact-cameras-dsc-w-series/dsc-w150/manuals
360,3,sony corporation,https://www.crutchfield.com/ISEO-rmsbcspd/p_158DSW150R/Sony-Cyber-shot-DSC-W150-Red.html
360,4,sony corporation,https://docs.sony.com/release/specs/dscw150r_mksp.pdf
360,5,sony corporation,https://www.sony.com/electronics/support/compact-cameras-dsc-w-series/dsc-w150
360,6,sony corporation,https://www.amazon.com/Sony-Cyber-shot-DSCH50-Digital-Optical/dp/B00154MCRO
360,7,sony corporation,https://www.ebay.com/p/100144440
360,8,sony corporation,https://www.ebay.com/p/100104761
360,9,sony corporation,https://docs.sony.com/release/specs/dscw150r_preliminary_mksp.pdf
360,10,sony corporation,https://www.bestbuy.com/site/sony-cyber-shot-dsc-wx80-16-2-megapixel-digital-camera-red/7594173.p
360,11,sony corporation,https://restaurantred.nl/en/
360,12,sony,https://www.thecolor.nl/
360,13,sony corporation,https://www.tripadvisor.de/SmartDeals-g188590-Amsterdam_North_Holland_Province-Hotel-Deals.html
360,14,sony corporation,https://www.amsterdam.info/red-light-district/
361,0,denon,https://www.cnet.com/reviews/denon-dht-fs5-review/
361,1,denon,https://www.trustedreviews.com/reviews/denon-dht-fs5-x-space-soundbar
361,2,denon,https://www.digitaltrends.com/home-theater/denon-dht-fs5-review/
361,3,denon,https://www.soundbars.com/blog/denon-dhtfs5-soundbar
361,4,denon,https://www.trustedreviews.com/reviews/surround-sound-systems/denon
361,5,denon,https://www.manualslib.com/manual/389023/Denon-Dht-Fs5-X-Space-Surround-System-Home-Theater-Speaker-Sys.html
361,6,denon,http://www.audioreview.com/product/speakers/home-theater-speaker-systems/denon/dht-fs5.html
361,7,denon,http://theatresystemmanual.com/image/catalog/denon/Denon_DHT-FS5.pdf
361,8,denon,https://www.cnet.com/videos/denon-x-space-surround-system-dht-fs5/
361,9,denon,https://www.denon.jp/product/dhtfs5_ap
361,10,denon,https://www.amazon.com/Denon-Home-Theater-Sound-System/s?k=Denon+Home+Theater+Sound+System
361,11,denon,https://www.neobits.com/denon_dht_fs5_single_unit_multi_channel_digital_p117466.html
361,12,denon,https://www.amazon.com/Denon-AVR590-Connectivity-Discontinued-Manufacturer/dp/B002AKKFQM
361,13,denon,https://www.denon.com/en-au/category/homecinema/soundbar
361,14,denon,https://www.denon.com/en-us/product/sound-bars/dht-s316/137251.html
361,15,denon,https://www.scirp.org/(S(czeh2tfqyw2orz553k1w0r45))/reference/ReferencesPapers.aspx?ReferenceID=1892616
361,16,denon,https://www.linkedin.com/jobs/senior-sap-consultant-jobs-amsterdam
361,17,denon,https://www.linkedin.com/jobs/food-server-jobs-amsterdam
362,0,pure digital,https://www.amazon.com/Flip-Mino-Video-Camera-Generation/dp/B0016BXRB6
362,1,pure digital,https://www.newegg.com/p/N82E16830246013
362,2,pure digital,https://www.cnet.com/reviews/flip-video-mino-review/
362,3,pure digital,https://www.amazon.com/Flip-MinoHD-Video-Camera-Generation/dp/B001HSOFI2
362,4,pure digital,https://www.bestbuy.com/site/flip-video-mino-camcorder-black/8872972.p
362,5,pure digital,https://en.wikipedia.org/wiki/Flip_Video
362,6,pure digital,https://www.amazon.co.uk/Flip-Video-Mino-Digital-Camcorder/dp/B0016BXRB6
362,7,pure digital,https://www.manualslib.com/manual/27641/Pure-Digital-Flip-Mino.html
362,8,pure digital,https://www.ebay.com/itm/175292640799
362,9,pure digital,https://www.pcworld.com/article/535965/flip_mino.html
362,10,pure digital,https://www.adorama.com/icdff460b.html
362,11,pure digital,https://www.ebay.com/itm/280614881200
362,12,pure digital,https://www.buydig.com/shop/product/PDFLIPMINOF360W/Pure-Digital-Flip-Video-Mino-60-min-White
362,13,pure digital,https://lchoocamer.com/f360b
362,14,pure digital,https://www.tripadvisor.com/Restaurant_Review-g188590-d13506308-Reviews-Restaurant_Black-Amsterdam_North_Holland_Province.html
362,15,pure digital,https://www.linkedin.com/jobs/ui-ux-designer-jobs-holland-ma
362,16,pure digital,https://www.tripadvisor.com/ShowTopic-g188590-i60-k13966307-Connecting_through_Amsterdam_Airport-Amsterdam_North_Holland_Province.html
362,17,pure digital,https://www.linkedin.com/jobs/software-tester-jobs-amsterdam
363,0,boston acoustics,https://www.cnet.com/reviews/boston-acoustics-horizon-duo-1-review/
363,1,boston acoustics,https://www.crutchfield.com/ISEO-rmsbcspd/p_065DUOIB/Boston-Acoustics-Horizon-Duo-i-Midnight.html
363,2,boston acoustics,https://www.crutchfield.com/ISEO-rmsbcspd/p_065DUOB/Boston-Acoustics-Horizon-Duo-Midnight.html
363,3,boston acoustics,https://www.manualslib.com/manual/631902/Boston-Horizon-Duo.html
363,4,boston acoustics,https://www.newegg.com/boston-acoustics-duo-radios/p/N82E16882152022
363,5,boston acoustics,https://www.youtube.com/watch?v=ZuC2KK7rIe4
363,6,boston acoustics,https://www.amazon.com/Boston-Acoustics-Functions-Discontinued-Manufacturer/dp/B002FSBGI0
363,7,boston acoustics,https://www.newegg.com/boston-acoustics-duo-i-radios/p/N82E16882152137
363,8,boston acoustics,https://www.manualslib.com/manual/684426/Boston-Acoustics-Horizon-Solo.html
363,9,boston acoustics,https://www.amazon.com/Boston-Acoustics-Horizon-Solo-Discontinued/dp/B0013BR6OS
363,10,boston acoustics,https://www.webcamtaxi.com/en/amsterdam-live-webcams.html
363,11,boston acoustics,https://www.wunderground.com/forecast/nl/amsterdam
363,12,boston acoustics,https://www.worldcitytime.com/10am/est/to/amsterdam
363,13,boston acoustics,https://www.radissonhotels.com/en-us/hotels/radisson-blu-amsterdam
364,0,samsung,https://www.manualslib.com/products/Samsung-Yp-S2zw-1-Gb-Digital-Player-23167.html
364,1,samsung,https://www.manualslib.com/products/Samsung-Yp-S2-Zw-1gb-Flash-Mp3-Player-4253563.html
364,2,samsung,https://www.samsung.com/uk/support/model.YP-S2ZW_EDC/
364,3,samsung,https://www.amazon.com/Samsung-YP-S2ZW-1GB-Flash-Player/dp/B002L7VBOY
364,4,samsung,https://www.manualslib.com/manual/267675/Samsung-Yp-S2zb.html
364,5,samsung,https://www.bestbuy.com/site/samsung-s2-pebble-1gb-mp3-player-white/8939508.p
364,6,samsung,https://www.overstock.com/Electronics/Samsung-YP-S2ZW-1GB-Flash-MP3-Player/3238896/product.html
